"Protein.IDs","Majority.protein.IDs","First.Majority.protein.IDs","Fasta.headers","Ratio.H.L.MSZ20_1_P","Ratio.H.L.MSZ20_1_T","Ratio.H.L.MSZ20_2_P","Ratio.H.L.MSZ20_2_T","Ratio.H.L.MSZ20_3_P","Ratio.H.L.MSZ20_3_T","Ratio.H.L.MSZ20_4_P","Ratio.H.L.MSZ20_4_T","Ratio.MSZ20_P_T_1","Ratio.MSZ20_P_T_2","Ratio.MSZ20_P_T_3","Ratio.MSZ20_P_T_4","Log2.MSZ20_P_T_1","Log2.MSZ20_P_T_2","Log2.MSZ20_P_T_3","Log2.MSZ20_P_T_4","Log2.MSZ20_P_1","Log2.MSZ20_P_2","Log2.MSZ20_P_3","Log2.MSZ20_P_4","Log2.MSZ20_T_1","Log2.MSZ20_T_2","Log2.MSZ20_T_3","Log2.MSZ20_T_4","Log2.MSZ20_P_T_mean","Log2.MSZ20_T_mean","Log2.MSZ20_P_mean","MSZ20_P_T_count","MSZ20_P_T_p.val","MSZ20_P_T_rank","MSZ20_P_T_log10p.val","Hits"
"YGR019W","YGR019W","YGR019W","YGR019W UGA1 SGDID:S000003251, Chr VII from 525229-526644, Genome Release 64-2-1, Verified ORF, Gamma-aminobutyrate (GABA) transaminase; also known as 4-aminobutyrate aminotransferase; involved in the 4-aminobutyrate and glutamate degradation pathways; re",0.287,0.11413,0.33914,0.11212,0.30212,0.17916,0.38732,0.14477,2.5146762463857,3.02479486264716,1.68631390935477,2.67541617738482,1.33037267128343,1.59683730414694,0.753873120689923,1.41976332902687,-1.8008773579864,-1.56004714125738,-1.72680640289119,-1.3684020953134,-3.13125002926983,-3.15688444540432,-2.48067952358111,-2.78816542434027,1.27521160628679,-2.88924485564888,-1.61403324936209,4,0.00600627231501772,0.821072796934866,2.2213949814563,"Hits"
"YDL174C","YDL174C","YDL174C","YDL174C DLD1 SGDID:S000002333, Chr IV from 147589-145826, Genome Release 64-2-1, reverse complement, Verified ORF, D-lactate dehydrogenase; oxidizes D-lactate to pyruvate, transcription is heme-dependent, repressed by glucose, and derepressed in ethanol o",0.23932,0.13212,0.22358,0.078875,0.30219,0.14838,0.31281,0.094948,1.81138359067514,2.8346117274168,2.03659522846745,3.29454016935586,0.857092093369431,1.50315113471156,1.02615927440796,1.72007711722604,-2.06298712678186,-2.16113695496797,-1.72647217491775,-1.6766414610151,-2.92007922015129,-3.66428808967954,-2.75263144932572,-3.39671857824114,1.27661990492875,-3.18342933434942,-1.90680942942067,4,0.00793981429786374,0.821455938697318,2.10018965504849,"Hits"
"YGL232W","YGL232W","YGL232W","YGL232W TAN1 SGDID:S000003201, Chr VII from 62075-62131,62190-63002, Genome Release 64-2-1, Verified ORF, Putative tRNA acetyltransferase; RNA-binding protein required for the formation of the modified nucleoside N(4)-acetylcytidine in serine and leucine ",0.22407,0.099721,NA,0.090218,0.22383,0.086563,0.30263,0.12335,2.24696904363173,NA,2.58574679713041,2.45342521280908,1.16798024872493,NA,1.37058100971546,1.29479729473856,-2.15797859083363,NA,-2.15952468077759,-1.72437308451077,-3.32595883955856,-3.47044088578423,-3.53010569049305,-3.01917037924933,1.27778618439298,-3.33641894877129,-2.013958785374,3,0.00213247048999603,0.82183908045977,2.67111697006457,"Hits"
"YNR067C","YNR067C","YNR067C","YNR067C DSE4 SGDID:S000005350, Chr XIV from 759099-755746, Genome Release 64-2-1, reverse complement, Verified ORF, Daughter cell-specific secreted protein with similarity to glucanases; degrades cell wall from the daughter side causing daughter to separa",0.26938,0.10929,NA,0.21048,0.30281,0.099229,0.25388,0.13395,2.46481837313569,NA,3.0516280522831,1.89533407988055,1.30148134160097,NA,1.60957912998781,0.922452166553038,-1.8922853523719,NA,-1.72351524520378,-1.97778134715403,-3.19376669397287,-2.24824494127092,-3.3330943751916,-2.90023351370707,1.27783754604727,-2.91883488103562,-1.86452731490991,3,0.0233382015734332,0.822222222222222,1.63193261345032,"Hits"
"YPR024W","YPR024W","YPR024W","YPR024W YME1 SGDID:S000006228, Chr XVI from 610481-612724, Genome Release 64-2-1, Verified ORF, Catalytic subunit of the i-AAA protease complex; complex is located in the mitochondrial inner membrane; responsible for degradation of unfolded or misfolded m",0.30766,0.1189,NA,0.15175,0.27207,0.12258,0.39061,0.15656,2.58755256518082,NA,2.21953010279001,2.4949540112417,1.37158817072999,NA,1.15025427561564,1.31901322303146,-1.7005912090738,NA,-1.87795020936679,-1.35619921077854,-3.07217937980379,-2.72023157840641,-3.02820448498243,-2.67521243381001,1.2802852231257,-2.87395696925066,-1.64491354307304,3,0.00270829971168259,0.822605363984674,2.56730327649817,"Hits"
"YBR265W","YBR265W","YBR265W","YBR265W TSC10 SGDID:S000000469, Chr II from 738582-739544, Genome Release 64-2-1, Verified ORF, 3-ketosphinganine reductase; catalyzes the second step in phytosphingosine synthesis; essential for growth in the absence of exogenous dihydrosphingosine or ph",0.25519,0.11964,0.37034,0.086993,0.32642,0.12145,0.38702,0.26431,2.13298228017385,4.25712413642477,2.68769040757513,1.46426544587795,1.09287198048791,2.08987915927472,1.42636696505882,0.550177112869137,-1.97035629882955,-1.43307771312006,-1.61519863985476,-1.36951997256092,-3.06322827931746,-3.52295687239479,-3.04156560491358,-1.91969708543006,1.28982380442265,-2.88686196051397,-1.59703815609132,4,0.0279164061909124,0.822988505747126,1.55414049120339,"Hits"
"YCR004C","YCR004C","YCR004C","YCR004C YCP4 SGDID:S000000597, Chr III from 120318-119575, Genome Release 64-2-1, reverse complement, Verified ORF, Protein of unknown function; has sequence and structural similarity to flavodoxins; predicted to be palmitoylated; the authentic, non-tagge",0.15608,0.073411,0.20369,0.074513,0.21855,0.080198,0.2005,0.088755,2.1261118905886,2.7336169527465,2.72513030250131,2.2590276604135,1.08821752337401,1.45081109989748,1.44632521421179,1.17570193575847,-2.67964241182779,-2.29555294082089,-2.19396471676378,-2.31832585820717,-3.76785993520179,-3.74636404071836,-3.64028993097557,-3.49402779396564,1.29026394331044,-3.66213542521534,-2.3718714819049,4,0.000813980449976462,0.823371647509579,3.08938602578562,"Hits"
"YGR195W","YGR195W","YGR195W","YGR195W SKI6 SGDID:S000003427, Chr VII from 888882-889622, Genome Release 64-2-1, Verified ORF, Exosome non-catalytic core component; involved in 3-5 RNA processing and degradation in both the nucleus and the cytoplasm; has similarity to E. coli RNase P",0.29496,0.093564,0.27464,0.11538,0.246,0.074326,0.29657,0.20327,3.15249454918558,2.38030854567516,3.30974356214514,1.45899542480445,1.65649387606667,1.2511485938962,1.72671944181999,0.544975359182956,-1.76140877334299,-1.86438633247956,-2.02326977932285,-1.75355542777663,-3.41790264940966,-3.11553492637576,-3.74998922114284,-2.29853078695958,1.29483431774145,-3.14548939597196,-1.85065507823051,4,0.0174307586511577,0.823754789272031,1.75868371037473,"Hits"
"YBR053C","YBR053C","YBR053C","YBR053C YBR053C SGDID:S000000257, Chr II from 340751-339675, Genome Release 64-2-1, reverse complement, Uncharacterized ORF, Putative protein of unknown function; induced by cell wall perturbation",0.34918,0.1438,0.36497,0.13273,NA,0.10867,0.3714,0.16774,2.42823365785814,2.7497174715588,NA,2.21414093239537,1.27990725224187,1.45928339197529,NA,1.1467470540964,-1.51795716686828,-1.45415021344262,NA,-1.42895427961403,-2.79786441911015,-2.91343360541792,-3.20197437738179,-2.57570133371042,1.29531256610452,-2.87224343390507,-1.46702055330831,3,0.00485126930671709,0.824137931034483,2.31414461587594,"Hits"
"YMR208W","YMR208W","YMR208W","YMR208W ERG12 SGDID:S000004821, Chr XIII from 684467-685798, Genome Release 64-2-1, Verified ORF, Mevalonate kinase; acts in the biosynthesis of isoprenoids and sterols, including ergosterol, from mevalonate",0.44238,0.15196,0.39646,0.15924,0.40903,NA,0.43492,0.21278,2.91116083179784,2.48970108013062,NA,2.04398909671962,1.54159454568795,1.31597253904009,NA,1.03138750050719,-1.17664193208384,-1.33475277930538,-1.28972143444898,-1.20117804155244,-2.71823647777179,-2.65072531834546,NA,-2.23256554205963,1.29631819507841,-2.53384244605896,-1.25057354684766,3,0.0127194848044267,0.824521072796935,1.89553047918492,"Hits"
"YPL220W;YGL135W","YPL220W;YGL135W","YPL220W","YPL220W RPL1A SGDID:S000006141, Chr XVI from 135790-136443, Genome Release 64-2-1, Verified ORF, Ribosomal 60S subunit protein L1A; N-terminally acetylated; homologous to mammalian ribosomal protein L10A and bacterial L1; RPL1A has a paralog, RPL1B, that ",0.15448,0.093498,0.16531,0.10342,0.18441,0.04938,0.19312,0.052266,1.65222785514129,1.59843357184297,3.73450789793439,3.69494508858531,0.724412659405316,0.676658789433369,1.90091814931078,1.88555292431343,-2.69450802548616,-2.59675409552005,-2.43901120398325,-2.37243051368179,-3.41892068489148,-3.27341288495342,-4.33992935329403,-4.25798343799522,1.29688563061572,-3.82256159028354,-2.52567595966781,4,0.0327768502460803,0.824904214559387,1.48443278311668,"Hits"
"YJL005W","YJL005W","YJL005W","YJL005W CYR1 SGDID:S000003542, Chr X from 425157-431237, Genome Release 64-2-1, Verified ORF, Adenylate cyclase; required for cAMP production and cAMP-dependent protein kinase signaling; the cAMP pathway controls a variety of cellular processes, including",0.25879,0.13837,0.37888,0.09482,0.2442,0.09214,0.27087,0.14625,1.87027534870275,3.99578148070027,2.6503147384415,1.85210256410256,0.903250684532526,1.99847768790255,1.40616369727055,0.889163993104103,-1.95014622419196,-1.40018710880786,-2.03386489456205,-1.88432747708722,-2.85339690872449,-3.39866479671042,-3.4400285918326,-2.77349147019132,1.29926401570243,-3.11639544186471,-1.81713142616227,4,0.0157854240984836,0.825287356321839,1.80174374565919,"Hits"
"YNL229C","YNL229C","YNL229C","YNL229C URE2 SGDID:S000005173, Chr XIV from 220201-219137, Genome Release 64-2-1, reverse complement, Verified ORF, Nitrogen catabolite repression transcriptional regulator; inhibits GLN3 transcription in good nitrogen source; role in sequestering Gln3p a",0.24574,0.12059,0.25247,0.10787,0.3554,0.1376,0.3757,0.12602,2.03781408076955,2.3405024566608,2.5828488372093,2.98127281383907,1.02702243374754,1.22681827934617,1.36896321132658,1.57592840121427,-2.0247953853162,-1.98581612651826,-1.49248441352077,-1.41234697890768,-3.05181781906374,-3.21263440586442,-2.86144762484735,-2.98827538012195,1.29968308140864,-3.02854380747437,-1.72886072606573,4,0.00151428635181354,0.825670498084291,2.81979199190767,"Hits"
"YOR087W","YOR087W","YOR087W","YOR087W YVC1 SGDID:S000005613, Chr XV from 487707-489734, Genome Release 64-2-1, Verified ORF, Vacuolar cation channel; mediates release of Ca(2+) from the vacuole in response to hyperosmotic shock",0.21798,0.073254,0.24511,0.082973,0.20659,0.1212,0.23642,NA,2.97567368334835,2.95409350029528,1.70453795379538,NA,1.57321632710888,1.56271548970377,0.769380723351586,NA,-2.19773232330017,-2.02849875039657,-2.27515767272491,-2.0805760091167,-3.77094865040905,-3.59121424010033,-3.0445383960765,NA,1.30177084672141,-3.46890042886196,-2.14549118888459,3,0.0393673065979607,0.826053639846743,1.40486429741849,"Hits"
"YDR101C","YDR101C","YDR101C","YDR101C ARX1 SGDID:S000002508, Chr IV from 657467-655686, Genome Release 64-2-1, reverse complement, Verified ORF, Nuclear export factor for the ribosomal pre-60S subunit; shuttling factor which directly binds FG rich nucleoporins and facilities transloca",0.23854,0.1115,0.23928,0.13542,0.24816,0.087969,0.30763,0.088673,2.13937219730942,1.766947275144,2.82099375916516,3.46926347366166,1.09718749722964,0.82125899120636,1.49620347427817,1.79462941044582,-2.06769688751214,-2.06322827931746,-2.01065750340072,-1.70073189347062,-3.16488438474178,-2.88448727052382,-3.50686097767889,-3.49536130391644,1.30231984329,-3.26289848421523,-1.96057864092524,4,0.00899934130069397,0.826436781609195,2.045789277221,"Hits"
"YER062C","YER062C","YER062C","YER062C GPP2 SGDID:S000000864, Chr V from 280682-279930, Genome Release 64-2-1, reverse complement, Verified ORF, DL-glycerol-3-phosphate phosphatase involved in glycerol biosynthesis; also known as glycerol-1-phosphatase; induced in response to hyperosmo",0.38502,0.15089,0.41881,0.19888,0.39567,0.13,0.40872,0.18027,2.55166014977798,2.10584271922768,3.04361538461538,2.26726576801464,1.3514361923945,1.07439768866008,1.6057860599695,1.18095351314468,-1.37699470582946,-1.25563220472425,-1.33763041166413,-1.29081525403711,-2.72843089822396,-2.33002989338433,-2.94341647163363,-2.47176876718179,1.30314336354219,-2.61841150760593,-1.31526814406374,4,0.00150819724808792,0.826819923371648,2.82154185597674,"Hits"
"YMR120C","YMR120C","YMR120C","YMR120C ADE17 SGDID:S000004727, Chr XIII from 509280-507502, Genome Release 64-2-1, reverse complement, Verified ORF, Enzyme of de novo purine biosynthesis; contains both 5-aminoimidazole-4-carboxamide ribonucleotide transformylase and inosine monophosp",0.43882,0.16045,0.42848,0.18059,0.43949,0.18863,0.48041,0.19385,2.73493300093487,2.37266736807132,2.32990510523247,2.47825638380191,1.45150549100578,1.24650985861412,1.22027119651111,1.30932544676265,-1.18829881426186,-1.2227002291125,-1.18609775571787,-1.05766191303562,-2.63980430526764,-2.46921008772662,-2.40636895222898,-2.36698735979827,1.30690299822342,-2.47059267625538,-1.16368967803196,4,0.000135718439240963,0.827586206896552,3.8673611433751,"Hits"
"YPR010C","YPR010C","YPR010C","YPR010C RPA135 SGDID:S000006214, Chr XVI from 581196-577585, Genome Release 64-2-1, reverse complement, Verified ORF, RNA polymerase I second largest subunit A135",0.23573,0.11596,0.25851,0.10607,0.24002,0.07867,0.32941,0.13228,2.03285615729562,2.43716413689073,3.05097241642303,2.49024795887511,1.02350813525245,1.28520341622505,1.60926913669481,1.31628940142146,-2.08479272112297,-1.95170800517359,-2.05877346947591,-1.60204374282423,-3.10830085637541,-3.23691142139865,-3.66804260617072,-2.9183331442457,1.30856752239844,-3.23289700704762,-1.92432948464918,4,0.00164334573608132,0.827969348659004,2.78427105769922,"Hits"
"YDR025W;YBR048W","YDR025W;YBR048W","YDR025W","YDR025W RPS11A SGDID:S000002432, Chr IV from 491515-491559,491899-492324, Genome Release 64-2-1, Verified ORF, Protein component of the small (40S) ribosomal subunit; homologous to mammalian ribosomal protein S11 and bacterial S17; N-terminally propionyla",0.12243,0.049048,0.13424,0.055664,0.14423,0.068885,0.17968,0.060032,2.49612624367966,2.41161253233688,2.09377948755172,2.99307036247335,1.31969090155785,1.2699981317073,1.06610950866437,1.58162619477259,-3.02997097845756,-2.89711347399699,-2.79355681692664,-2.47649826203621,-4.34966188001541,-4.16711160570428,-3.85966632559101,-4.0581244568088,1.30935618417553,-4.10864106702988,-2.79928488285435,4,0.00114459148315309,0.828352490421456,2.94134948997872,"Hits"
"YIR034C","YIR034C","YIR034C","YIR034C LYS1 SGDID:S000001473, Chr IX from 420736-419615, Genome Release 64-2-1, reverse complement, Verified ORF, Saccharopine dehydrogenase (NAD+, L-lysine-forming); catalyzes the conversion of saccharopine to L-lysine, which is the final step in the ly",0.14518,0.064627,0.17742,0.076635,0.16981,0.062551,0.2323,0.085742,2.24642951088554,2.31513016245841,2.71474476826909,2.70929066268573,1.16763379326961,1.21109330772063,1.44081656677313,1.43791517948324,-2.78408537356598,-2.49475944559533,-2.55800667412595,-2.10593894074064,-3.95171916683559,-3.70585275331596,-3.99882324089908,-3.54385412022388,1.31436471181165,-3.80006232031863,-2.48569760850698,4,0.000369344194634072,0.828735632183908,3.43256872284633,"Hits"
"YHR047C","YHR047C","YHR047C","YHR047C AAP1 SGDID:S000001089, Chr VIII from 201310-198740, Genome Release 64-2-1, reverse complement, Verified ORF, Arginine/alanine amino peptidase; overproduction stimulates glycogen accumulation; AAP1 has a paralog, APE2, that arose from the whole gen",0.19065,0.087445,0.18795,0.082669,0.18827,0.076432,0.28223,0.089664,2.18022757161644,2.27352453761386,2.46323529411765,3.14764007851535,1.12447873101463,1.18493057483363,1.3005544440948,1.65427058321278,-2.39100156382333,-2.41157917950643,-2.40912496375811,-1.82505674568058,-3.51548029483797,-3.59650975434006,-3.70967940785291,-3.47932732889336,1.31605858328896,-3.57524919648107,-2.25919061319211,4,0.00156435834749083,0.82911877394636,2.80566375606413,"Hits"
"YPL063W","YPL063W","YPL063W","YPL063W TIM50 SGDID:S000005984, Chr XVI from 429939-431369, Genome Release 64-2-1, Verified ORF, Essential component of the TIM23 complex; acts as receptor for the translocase of the inner mitochondrial membrane (TIM23) complex guiding incoming precursors",0.16815,0.093481,0.17852,0.12165,0.32974,0.10183,0.50529,0.11172,1.79876124560071,1.46748869708179,3.23814200137484,4.52282491944146,0.847003706518964,0.553349391426064,1.69516625314736,2.17722414968536,-2.57217931602287,-2.48584238318496,-1.60059918725033,-0.984816466471507,-3.41918302254183,-3.03919177461102,-3.29576544039769,-3.16204061615686,1.31818587519444,-3.22904521342685,-1.91085933823241,4,0.0390394900783191,0.829885057471264,1.40849586358779,"Hits"
"YDL040C","YDL040C","YDL040C","YDL040C NAT1 SGDID:S000002198, Chr IV from 381438-378874, Genome Release 64-2-1, reverse complement, Verified ORF, Subunit of protein N-terminal acetyltransferase NatA; NatA is comprised of Nat1p, Ard1p, and Nat5p; N-terminally acetylates many proteins, w",0.16438,0.099566,0.19969,0.051012,0.1709,0.061568,0.20828,0.096565,1.65096518891991,3.91456912099114,2.77579261954262,2.15688914202869,0.72330970092829,1.9688535179328,1.47289978768082,1.10895202797937,-2.60489331689005,-2.32416600703105,-2.54877569787331,-2.26340378304656,-3.32820301781834,-4.29301952496384,-4.02167548555413,-3.37235581102593,1.31850375863032,-3.75381345984056,-2.43530970121024,4,0.0156584702422277,0.830268199233716,1.80525066870277,"Hits"
"YNL037C","YNL037C","YNL037C","YNL037C IDH1 SGDID:S000004982, Chr XIV from 559002-557920, Genome Release 64-2-1, reverse complement, Verified ORF, Subunit of mitochondrial NAD(+)-dependent isocitrate dehydrogenase; complex catalyzes the oxidation of isocitrate to alpha-ketoglutarate in",0.17894,0.14294,0.22586,0.059507,0.18181,0.069751,0.22249,0.071089,1.25185392472366,3.795519854807,2.60655761207725,3.12973877815133,0.324066228107799,1.92429749844396,1.38214574780639,1.64604224847018,-2.48245217339361,-2.14649930406511,-2.45949654137491,-2.16818760049201,-2.80651840150141,-4.07079680250907,-3.8416422891813,-3.81422984896219,1.31913793070708,-3.63329683553849,-2.31415890483141,4,0.03260930285429,0.830651340996169,1.48665848576231,"Hits"
"YBR084W","YBR084W","YBR084W","YBR084W MIS1 SGDID:S000000288, Chr II from 411054-413981, Genome Release 64-2-1, Verified ORF, Mitochondrial C1-tetrahydrofolate synthase; involved in interconversion between different oxidation states of tetrahydrofolate (THF); provides activities of for",0.12899,0.040698,0.14606,0.058353,0.14806,0.059894,0.16366,0.082672,3.16944321588284,2.50304183161106,2.47203392660367,1.97963034642926,1.66422942073164,1.32368240199449,1.30569854316421,0.985231063051763,-2.95466887039869,-2.77536695920211,-2.7557461611892,-2.61122633784755,-4.61889829113033,-4.09904936119661,-4.06144470435341,-3.59645740089931,1.31971035723553,-4.09396243939491,-2.77425208215939,4,0.00246073712926118,0.831034482758621,2.6089347777677,"Hits"
"YLR450W","YLR450W","YLR450W","YLR450W HMG2 SGDID:S000004442, Chr XII from 1032627-1035764, Genome Release 64-2-1, Verified ORF, HMG-CoA reductase; converts HMG-CoA to mevalonate, a rate-limiting step in sterol biosynthesis; one of two isozymes; overproduction induces assembly of perip",0.27479,0.14881,0.29296,0.095544,0.32794,0.12564,0.2858,0.10806,1.84658289093475,3.06623126517625,2.61015600127348,2.64482694799186,0.884858024881144,1.61646651387219,1.38413603497058,1.40317332935575,-1.86359859150615,-1.77122439863947,-1.60849621181427,-1.80692217845363,-2.74845661638729,-3.38769091251167,-2.99263224678485,-3.21009550780938,1.32215847576992,-3.0847188208733,-1.76256034510338,4,0.00338402126430584,0.831417624521073,2.47056691663134,"Hits"
